row_id,order_id,customer_id,product_id,sales,quantity,discount,profit,city,state,postal_code,customer_name,segment,region,product_name,category
706,CA-2011-138527,BN-11470,OFF-AP-10001469,166.84,5,0.2,18.7695,Cary,North Carolina,27511,Brad Norvell,Corporate,West,Fellowes 8 Outlet Superior Workstation Surge Protector,Office Supplies
707,CA-2011-138527,BN-11470,TEC-AC-10002399,15.216,1,0.2,2.2824,Cary,North Carolina,27511,Brad Norvell,Corporate,West,SanDisk Cruzer 32 GB USB Flash Drive,Technology
708,CA-2011-112158,DP-13165,TEC-AC-10003628,119.96,4,0.0,52.7824,New York City,New York,10035,David Philippe,Consumer,East,Logitech 910-002974 M325 Wireless Mouse for Web Scrolling,Technology
709,CA-2011-112158,DP-13165,FUR-BO-10003272,883.92,5,0.2,-110.49,New York City,New York,10035,David Philippe,Consumer,East,O'Sullivan Living Dimensions 5-Shelf Bookcases,Furniture
710,CA-2011-112158,DP-13165,OFF-BI-10000050,46.72,8,0.2,15.768,New York City,New York,10035,David Philippe,Consumer,East,Angle-D Binders with Locking Rings/Label Holders,Office Supplies
711,CA-2011-113887,TH-21550,OFF-PA-10004071,55.48,1,0.0,26.6304,New York City,New York,10035,Tracy Hopkins,Home Office,Central,Eaton Premium Continuous-Feed Paper/25% Cotton/Letter Size/White/1000 Shts/Box,Office Supplies
712,CA-2014-146136,AP-10915,OFF-EN-10001219,24.448,4,0.2,8.8624,Palm Coast,Florida,32137,Arthur Prichep,Consumer,South,#10- 4 1/8 x 9 1/2 Security-Tint Envelopes,Office Supplies
713,US-2014-100048,RS-19765,OFF-AP-10001154,281.34,6,0.0,109.7226,Mount Vernon,New York,10550,Roland Schwarz,Corporate,Central,Bionaire Personal Warm Mist Humidifier/Vaporizer,Office Supplies
714,US-2014-100048,RS-19765,TEC-PH-10003012,307.98,2,0.0,89.3142,Mount Vernon,New York,10550,Roland Schwarz,Corporate,Central,Nortel Meridian M3904 Professional Digital phone,Technology
715,US-2014-100048,RS-19765,TEC-AC-10001606,299.97,3,0.0,113.9886,Mount Vernon,New York,10550,Roland Schwarz,Corporate,Central,Logitech Wireless Performance Mouse MX for PC and Mac,Technology
716,CA-2011-153150,Dl-13600,OFF-BI-10003355,19.92,5,0.2,6.972,Seattle,Washington,98105,Dorris liebe,Corporate,West,Cardinal Holdit Business Card Pockets,Office Supplies
717,CA-2011-130092,SV-20365,FUR-FU-10000010,9.94,2,0.0,3.0814,Dover,Delaware,19901,Seth Vernon,Consumer,West,DAX Value U-Channel Document Frames/Easel Back,Furniture
718,CA-2014-108910,KC-16540,FUR-FU-10002253,103.056,3,0.2,24.4758,Newark,Ohio,43055,Kelly Collister,Consumer,Central,Howard Miller 13 Diameter Pewter Finish Round Wall Clock,Furniture
719,CA-2011-104472,CK-12325,OFF-BI-10001658,59.808,3,0.2,19.4376,Orem,Utah,84057,Christine Kargatis,Home Office,West,GBC Standard Therm-A-Bind Covers,Office Supplies
720,CA-2011-104472,CK-12325,FUR-FU-10000246,73.32,6,0.0,21.996,Orem,Utah,84057,Christine Kargatis,Home Office,West,Aluminum Document Frame,Furniture
721,CA-2013-112942,RD-19810,OFF-PA-10004092,146.82,3,0.0,73.41,Los Angeles,California,90045,Ross DeVincentis,Home Office,Central,Tops Green Bar Computer Printout Paper,Office Supplies
722,CA-2013-142335,MP-17965,FUR-TA-10000198,1652.94,3,0.0,231.4116,Detroit,Michigan,48205,Michael Paige,Corporate,Central,Chromcraft Bull-Nose Wood Oval Conference Tables & Bases,Furniture
723,CA-2013-142335,MP-17965,OFF-ST-10000036,296.37,3,0.0,80.0199,Detroit,Michigan,48205,Michael Paige,Corporate,Central,Recycled Data-Pak for Archival Bound Computer Printouts/12-1/2 x 12-1/2 x 16,Office Supplies
724,CA-2011-117429,MR-17545,FUR-FU-10000222,129.92,5,0.2,21.112,Philadelphia,Pennsylvania,19140,Mathew Reese,Home Office,Central,Seth Thomas 16 Steel Case Clock,Furniture
725,CA-2013-114713,SC-20695,OFF-SU-10004664,45.584,7,0.2,5.1282,Hialeah,Florida,33012,Steve Chapman,Corporate,East,Acme Softgrip Scissors,Office Supplies
726,CA-2014-144113,JF-15355,OFF-EN-10001141,17.568,2,0.2,6.3684,Austin,Texas,78745,Jay Fein,Consumer,Central,Manila Recycled Extra-Heavyweight Clasp Envelopes/6 x 9,Office Supplies
727,CA-2014-144113,JF-15355,TEC-PH-10002170,55.992,1,0.2,5.5992,Austin,Texas,78745,Jay Fein,Consumer,Central,ClearSounds CSC500 Amplified Spirit Phone Corded phone,Technology
728,US-2013-150861,EG-13900,OFF-PA-10001954,182.72,8,0.0,84.0512,Oceanside,New York,11572,Emily Grady,Consumer,Central,Xerox 1964,Office Supplies
729,US-2013-150861,EG-13900,FUR-TA-10002228,400.032,2,0.4,-153.3456,Oceanside,New York,11572,Emily Grady,Consumer,Central,Bevis Traditional Conference Table Top/Plinth Base,Furniture
730,US-2013-150861,EG-13900,OFF-ST-10004634,33.63,3,0.0,10.089,Oceanside,New York,11572,Emily Grady,Consumer,Central,Personal Folder Holder/Ebony,Office Supplies
731,US-2013-150861,EG-13900,FUR-CH-10002965,542.646,3,0.1,102.4998,Oceanside,New York,11572,Emily Grady,Consumer,Central,Global Leather Highback Executive Chair with Pneumatic Height Adjustment/Black,Furniture
732,US-2013-150861,EG-13900,OFF-LA-10001317,6.3,2,0.0,3.024,Oceanside,New York,11572,Emily Grady,Consumer,Central,Avery 520,Office Supplies
733,CA-2014-131954,DS-13030,OFF-ST-10000736,242.94,3,0.0,9.7176,Seattle,Washington,98115,Darrin Sayre,Home Office,West,Carina Double Wide Media Storage Towers in Natural & Black,Office Supplies
734,CA-2014-131954,DS-13030,TEC-AC-10003610,179.97,3,0.0,86.3856,Seattle,Washington,98115,Darrin Sayre,Home Office,West,Logitech Illuminated - Keyboard,Technology
735,CA-2014-131954,DS-13030,OFF-BI-10003982,99.696,6,0.2,33.6474,Seattle,Washington,98115,Darrin Sayre,Home Office,West,Wilson Jones Century Plastic Molded Ring Binders,Office Supplies
736,CA-2014-131954,DS-13030,OFF-BI-10003291,27.936,4,0.2,9.4284,Seattle,Washington,98115,Darrin Sayre,Home Office,West,Wilson Jones Leather-Like Binders with DublLock Round Rings,Office Supplies
737,CA-2014-131954,DS-13030,FUR-BO-10001619,84.98,1,0.0,18.6956,Seattle,Washington,98115,Darrin Sayre,Home Office,West,O'Sullivan Cherrywood Estates Traditional Bookcase,Furniture
738,CA-2014-131954,DS-13030,OFF-BI-10000138,18.72,5,0.2,6.552,Seattle,Washington,98115,Darrin Sayre,Home Office,West,Acco Translucent Poly Ring Binders,Office Supplies
739,CA-2011-132500,GZ-14470,TEC-AC-10001383,49.98,2,0.0,8.4966,San Francisco,California,94110,Gary Zandusky,Consumer,West,Logitech Wireless Touch Keyboard K400,Technology
740,CA-2011-112326,PO-19195,OFF-LA-10003223,11.784,3,0.2,4.2717,Naperville,Illinois,60540,Phillina Ober,Home Office,West,Avery 508,Office Supplies
741,CA-2011-112326,PO-19195,OFF-ST-10002743,272.736,3,0.2,-64.7748,Naperville,Illinois,60540,Phillina Ober,Home Office,West,SAFCO Boltless Steel Shelving,Office Supplies
742,CA-2011-112326,PO-19195,OFF-BI-10004094,3.54,2,0.8,-5.487,Naperville,Illinois,60540,Phillina Ober,Home Office,West,GBC Standard Plastic Binding Systems Combs,Office Supplies
743,US-2013-146710,SS-20875,OFF-SU-10004498,51.52,5,0.2,-10.948,Dallas,Texas,75220,Sung Shariari,Consumer,West,Martin-Yale Premier Letter Opener,Office Supplies
744,US-2013-146710,SS-20875,OFF-PA-10002615,3.528,1,0.2,1.1466,Dallas,Texas,75220,Sung Shariari,Consumer,West,Ampad Gold Fibre Wirebound Steno Books/6 x 9/Gregg Ruled,Office Supplies
745,US-2013-146710,SS-20875,OFF-PA-10004971,4.624,1,0.2,1.6762,Dallas,Texas,75220,Sung Shariari,Consumer,West,Xerox 196,Office Supplies
746,US-2013-146710,SS-20875,OFF-SU-10004261,55.168,4,0.2,6.2064,Dallas,Texas,75220,Sung Shariari,Consumer,West,Fiskars 8 Scissors/2/Pack,Office Supplies
747,CA-2011-124429,MH-17785,FUR-TA-10002607,567.12,10,0.2,-28.356,San Diego,California,92105,Maya Herman,Corporate,East,KI Conference Tables,Furniture
748,CA-2011-124429,MH-17785,OFF-ST-10001809,359.32,4,0.0,7.1864,San Diego,California,92105,Maya Herman,Corporate,East,Fellowes Officeware Wire Shelving,Office Supplies
749,CA-2013-150889,PB-19105,TEC-PH-10000004,11.992,1,0.2,0.8994,Evanston,Illinois,60201,Peter Bühler,Consumer,Central,Belkin iPhone and iPad Lightning Cable,Technology
750,CA-2014-126074,RF-19735,OFF-BI-10003638,58.05,3,0.0,26.703,Trenton,Michigan,48183,Roland Fjeld,Consumer,Central,GBC Durable Plastic Covers,Office Supplies
751,CA-2014-126074,RF-19735,FUR-FU-10003577,157.74,11,0.0,56.7864,Trenton,Michigan,48183,Roland Fjeld,Consumer,Central,Nu-Dell Leatherette Frames,Furniture
752,CA-2014-126074,RF-19735,OFF-AR-10003478,56.98,7,0.0,22.792,Trenton,Michigan,48183,Roland Fjeld,Consumer,Central,Avery Hi-Liter EverBold Pen Style Fluorescent Highlighters/4/Pack,Office Supplies
753,CA-2014-126074,RF-19735,OFF-BI-10000546,2.88,1,0.0,1.4112,Trenton,Michigan,48183,Roland Fjeld,Consumer,Central,Avery Durable Binders,Office Supplies
754,CA-2013-110499,YC-21895,TEC-CO-10002095,1199.976,3,0.2,374.9925,San Francisco,California,94110,Yoseph Carroll,Corporate,Central,Hewlett Packard 610 Color Digital Copier / Printer,Technology
755,CA-2012-135272,MS-17830,FUR-FU-10002759,79.92,4,0.0,28.7712,Los Angeles,California,90036,Melanie Seite,Consumer,East,12-1/2 Diameter Round Wall Clock,Furniture
756,CA-2013-140928,NB-18655,FUR-TA-10001095,383.438,4,0.45,-167.3184,Jacksonville,Florida,32216,Nona Balk,Corporate,Central,Chromcraft Round Conference Tables,Furniture
757,CA-2011-106803,DC-13285,OFF-ST-10002444,24.56,2,0.0,6.8768,Cottage Grove,Minnesota,55016,Debra Catini,Consumer,West,Recycled Eldon Regeneration Jumbo File,Office Supplies
758,CA-2011-106803,DC-13285,TEC-AC-10001267,119.8,4,0.0,47.92,Cottage Grove,Minnesota,55016,Debra Catini,Consumer,West,Imation 32GB Pocket Pro USB 3.0 Flash Drive - 32 GB - Black - 1 P ...,Technology
759,CA-2014-117240,CP-12340,OFF-BI-10000848,13.128,3,0.2,4.2666,New York City,New York,10009,Christine Phan,Corporate,East,Angle-D Ring Binders,Office Supplies
760,CA-2014-133333,BF-11020,OFF-PA-10002377,22.72,4,0.0,10.224,Green Bay,Wisconsin,54302,Barry Französisch,Corporate,East,Adams Telephone Message Book W/Dividers/Space For Phone Numbers/5 1/4X8 1/2/200/Messages,Office Supplies
761,CA-2012-112319,AR-10510,OFF-PA-10003441,58.32,9,0.0,27.9936,Los Angeles,California,90004,Andrew Roberts,Consumer,Central,Xerox 226,Office Supplies
762,CA-2014-126046,JC-16105,OFF-LA-10004484,12.39,3,0.0,5.6994,Atlanta,Georgia,30318,Julie Creighton,Corporate,South,Avery 476,Office Supplies
763,CA-2012-114923,LH-17020,TEC-PH-10003931,107.982,3,0.4,-26.9955,Columbus,Ohio,43229,Lisa Hazard,Consumer,East,JBL Micro Wireless Portable Bluetooth Speaker,Technology
764,CA-2011-162775,CS-12250,OFF-EN-10001990,11.36,2,0.0,5.3392,Bossier City,Louisiana,71111,Chris Selesnick,Corporate,Central,Staples,Office Supplies
765,CA-2011-162775,CS-12250,OFF-EN-10001532,50.94,3,0.0,25.47,Bossier City,Louisiana,71111,Chris Selesnick,Corporate,Central,Brown Kraft Recycled Envelopes,Office Supplies
766,CA-2011-162775,CS-12250,TEC-AC-10003174,646.74,6,0.0,258.696,Bossier City,Louisiana,71111,Chris Selesnick,Corporate,Central,Plantronics S12 Corded Telephone Headset System,Technology
767,CA-2011-162775,CS-12250,OFF-BI-10004187,5.64,3,0.0,2.7072,Bossier City,Louisiana,71111,Chris Selesnick,Corporate,Central,Staples,Office Supplies
768,CA-2011-162775,CS-12250,OFF-ST-10000025,572.58,6,0.0,34.3548,Bossier City,Louisiana,71111,Chris Selesnick,Corporate,Central,Fellowes Stor/Drawer Steel Plus Storage Drawers,Office Supplies
769,CA-2011-106810,AJ-10795,FUR-FU-10004306,310.88,2,0.2,23.316,Saint Petersburg,Florida,33710,Anthony Johnson,Corporate,South,Electrix Halogen Magnifier Lamp,Furniture
770,CA-2013-157245,LE-16810,FUR-CH-10003746,641.96,2,0.0,179.7488,Arlington,Virginia,22204,Laurel Elliston,Consumer,East,Hon 4070 Series Pagoda Round Back Stacking Chairs,Furniture
771,CA-2014-104220,BV-11245,OFF-BI-10001036,18.28,2,0.0,9.14,Des Moines,Iowa,50315,Benjamin Venier,Corporate,Central,Cardinal EasyOpen D-Ring Binders,Office Supplies
772,CA-2014-104220,BV-11245,TEC-PH-10004614,207.0,3,0.0,51.75,Des Moines,Iowa,50315,Benjamin Venier,Corporate,Central,AT&T 841000 Phone,Technology
773,CA-2014-104220,BV-11245,OFF-BI-10000301,32.35,5,0.0,16.175,Des Moines,Iowa,50315,Benjamin Venier,Corporate,Central,GBC Instant Report Kit,Office Supplies
774,CA-2014-104220,BV-11245,OFF-BI-10003910,7.71,1,0.0,3.4695,Des Moines,Iowa,50315,Benjamin Venier,Corporate,Central,DXL Angle-View Binders with Locking Rings by Samsill,Office Supplies
775,CA-2014-104220,BV-11245,OFF-AR-10004648,40.3,2,0.0,10.881,Des Moines,Iowa,50315,Benjamin Venier,Corporate,Central,Boston 19500 Mighty Mite Electric Pencil Sharpener,Office Supplies
776,CA-2014-104220,BV-11245,FUR-FU-10002597,34.58,7,0.0,14.5236,Des Moines,Iowa,50315,Benjamin Venier,Corporate,Central,C-Line Magnetic Cubicle Keepers/Clear Polypropylene,Furniture
777,CA-2011-165974,DL-12865,OFF-AR-10003405,32.76,7,0.2,3.6855,Cincinnati,Ohio,45231,Dan Lawera,Consumer,East,Dixon My First Ticonderoga Pencil/#2,Office Supplies
778,CA-2012-144267,NZ-18565,FUR-CH-10002335,544.008,3,0.2,40.8006,San Francisco,California,94110,Nick Zandusky,Home Office,Central,Hon GuestStacker Chair,Furniture
779,CA-2012-144267,NZ-18565,OFF-PA-10000157,59.94,3,0.0,28.1718,San Francisco,California,94110,Nick Zandusky,Home Office,Central,Xerox 191,Office Supplies
780,CA-2012-144267,NZ-18565,OFF-PA-10001947,23.92,4,0.0,11.7208,San Francisco,California,94110,Nick Zandusky,Home Office,Central,Xerox 1974,Office Supplies
781,CA-2012-144267,NZ-18565,OFF-PA-10003657,4.28,1,0.0,1.926,San Francisco,California,94110,Nick Zandusky,Home Office,Central,Xerox 1927,Office Supplies
782,US-2012-157014,BM-11785,OFF-BI-10001098,32.07,5,0.7,-22.449,Columbus,Ohio,43229,Bryan Mills,Consumer,East,Acco D-Ring Binder w/DublLock,Office Supplies
783,US-2012-157014,BM-11785,TEC-AC-10002167,24.0,2,0.2,-2.7,Columbus,Ohio,43229,Bryan Mills,Consumer,East,Imation 8gb Micro Traveldrive Usb 2.0 Flash Drive,Technology
784,US-2012-157014,BM-11785,FUR-BO-10004409,35.49,1,0.5,-15.6156,Columbus,Ohio,43229,Bryan Mills,Consumer,East,Safco Value Mate Series Steel Bookcases/Baked Enamel Finish on Steel/Gray,Furniture
785,US-2012-157014,BM-11785,TEC-AC-10000057,47.984,2,0.2,0.5998,Columbus,Ohio,43229,Bryan Mills,Consumer,East,Microsoft Natural Ergonomic Keyboard 4000,Technology
786,CA-2012-154921,EA-14035,OFF-EN-10000056,186.69,3,0.0,87.7443,Columbia,South Carolina,29203,Erin Ashbrook,Corporate,West,Cameo Buff Policy Envelopes,Office Supplies
787,CA-2014-129567,CL-12565,OFF-BI-10000014,17.456,2,0.2,5.8914,Lancaster,California,93534,Clay Ludtke,Consumer,Central,Heavy-Duty E-Z-D Binders,Office Supplies
788,CA-2012-154620,LT-17110,FUR-CH-10004675,348.928,2,0.2,34.8928,Lancaster,California,93534,Liz Thompson,Consumer,South,Lifetime Advantage Folding Chairs/4/Carton,Furniture
789,CA-2012-115938,SA-20830,OFF-BI-10001543,143.96,4,0.0,69.1008,Richmond,Virginia,23223,Sue Ann Reed,Consumer,West,GBC VeloBinder Manual Binding System,Office Supplies
790,CA-2012-115938,SA-20830,OFF-ST-10001321,15.42,1,0.0,4.1634,Richmond,Virginia,23223,Sue Ann Reed,Consumer,West,Decoflex Hanging Personal Folder File/Blue,Office Supplies
791,CA-2012-115938,SA-20830,OFF-BI-10001132,43.04,8,0.0,21.0896,Richmond,Virginia,23223,Sue Ann Reed,Consumer,West,Acco PRESSTEX Data Binder with Storage Hooks/Dark Blue/9 1/2 X 11,Office Supplies
792,CA-2012-115938,SA-20830,FUR-CH-10003199,332.94,3,0.0,79.9056,Richmond,Virginia,23223,Sue Ann Reed,Consumer,West,Office Star - Contemporary Task Swivel Chair,Furniture
793,CA-2013-105256,JK-15730,TEC-PH-10001530,1363.96,5,0.2,85.2475,Asheville,North Carolina,28806,Joe Kamberova,Consumer,West,Cisco Unified IP Phone 7945G VoIP phone,Technology
794,CA-2011-156433,ES-14020,OFF-LA-10001569,9.96,2,0.0,4.5816,San Francisco,California,94110,Erica Smith,Consumer,West,Avery 499,Office Supplies
795,CA-2011-156433,ES-14020,OFF-PA-10003724,21.72,4,0.0,10.6428,San Francisco,California,94110,Erica Smith,Consumer,West,Wirebound Message Book/4 per Page,Office Supplies
796,CA-2014-151428,RH-19495,OFF-BI-10000546,20.16,7,0.0,9.8784,Rochester,Minnesota,55901,Rick Hansen,Consumer,South,Avery Durable Binders,Office Supplies
797,CA-2012-124653,DB-13120,OFF-PA-10000176,132.79,7,0.0,63.7392,Rochester,New York,14609,David Bremer,Corporate,Central,Xerox 1887,Office Supplies
798,CA-2012-124653,DB-13120,OFF-PA-10002365,12.96,2,0.0,6.2208,Rochester,New York,14609,David Bremer,Corporate,Central,Xerox 1967,Office Supplies
799,CA-2012-124653,DB-13120,OFF-LA-10002271,21.56,7,0.0,10.3488,Rochester,New York,14609,David Bremer,Corporate,Central,Smead Alpha-Z Color-Coded Second Alphabetical Labels and Starter Set,Office Supplies
800,CA-2012-101910,CD-11920,FUR-CH-10002647,283.92,5,0.2,17.745,Lake Elsinore,California,92530,Carlos Daly,Consumer,West,Situations Contoured Folding Chairs/4/Set,Furniture
801,CA-2014-105809,HW-14935,FUR-FU-10004090,22.23,1,0.0,7.3359,San Diego,California,92105,Helen Wasserman,Corporate,Central,Executive Impressions 14 Contract Wall Clock,Furniture
802,CA-2014-105809,HW-14935,TEC-PH-10001580,215.968,2,0.2,18.8972,San Diego,California,92105,Helen Wasserman,Corporate,Central,Logitech Mobile Speakerphone P710e - speaker phone,Technology
803,CA-2013-136133,HW-14935,OFF-AP-10000576,355.32,9,0.0,99.4896,New York City,New York,10024,Helen Wasserman,Corporate,Central,Belkin 7 Outlet SurgeMaster II,Office Supplies
804,CA-2013-115504,MC-18130,OFF-PA-10003953,12.96,2,0.0,6.2208,Monroe,Louisiana,71203,Mike Caudle,Corporate,South,Xerox 218,Office Supplies
805,CA-2014-135783,GM-14440,FUR-FU-10000794,18.28,2,0.0,6.2152,San Francisco,California,94122,Gary McGarr,Consumer,South,Eldon Stackable Tray/Side-Load/Legal/Smoke,Furniture
806,CA-2011-134313,RA-19915,OFF-AR-10001897,43.176,3,0.2,4.3176,Denver,Colorado,80219,Russell Applegate,Consumer,South,Model L Table or Wall-Mount Pencil Sharpener,Office Supplies
807,CA-2011-134313,RA-19915,TEC-PH-10001795,1983.968,4,0.2,247.996,Denver,Colorado,80219,Russell Applegate,Consumer,South,RCA H5401RE1 DECT 6.0 4-Line Cordless Handset With Caller ID/Call Waiting,Technology
808,CA-2012-140921,AA-10375,FUR-FU-10003347,28.4,2,0.0,11.076,Omaha,Nebraska,68104,Allen Armold,Consumer,West,Coloredge Poster Frame,Furniture
809,CA-2012-140921,AA-10375,TEC-AC-10004901,149.97,3,0.0,50.9898,Omaha,Nebraska,68104,Allen Armold,Consumer,West,Kensington SlimBlade Notebook Wireless Mouse with Nano Receiver ,Technology
810,CA-2011-151995,ZC-21910,OFF-AR-10003190,11.52,4,0.0,3.2256,Edmonds,Washington,98026,Zuschuss Carroll,Consumer,South,Newell 32,Office Supplies
811,CA-2011-151995,ZC-21910,FUR-TA-10002903,1298.55,5,0.0,311.652,Edmonds,Washington,98026,Zuschuss Carroll,Consumer,South,Bevis Round Bullnose 29 High Table Top,Furniture
812,CA-2011-151995,ZC-21910,OFF-AP-10000240,213.92,4,0.0,62.0368,Edmonds,Washington,98026,Zuschuss Carroll,Consumer,South,Belkin F9G930V10-GRY 9 Outlet Surge,Office Supplies
813,CA-2011-151995,ZC-21910,TEC-AC-10001101,25.78,2,0.0,2.578,Edmonds,Washington,98026,Zuschuss Carroll,Consumer,South,Sony 16GB Class 10 Micro SDHC R40 Memory Card,Technology
814,CA-2014-143686,PJ-19015,FUR-FU-10000794,18.28,2,0.0,6.2152,Santa Ana,California,92704,Pauline Johnson,Consumer,South,Eldon Stackable Tray/Side-Load/Legal/Smoke,Furniture
815,CA-2014-143686,PJ-19015,TEC-AC-10001838,1399.93,7,0.0,601.9699,Santa Ana,California,92704,Pauline Johnson,Consumer,South,Razer Tiamat Over Ear 7.1 Surround Sound PC Gaming Headset,Technology
816,CA-2012-106565,BW-11110,OFF-PA-10000061,51.84,8,0.0,24.8832,Milwaukee,Wisconsin,53209,Bart Watters,Corporate,South,Xerox 205,Office Supplies
817,CA-2013-149370,DB-13210,OFF-PA-10003651,5.344,1,0.2,1.8704,Philadelphia,Pennsylvania,19140,Dean Braden,Consumer,West,Xerox 1968,Office Supplies
818,CA-2011-140858,CA-12775,OFF-PA-10000304,41.472,8,0.2,14.5152,Philadelphia,Pennsylvania,19140,Cynthia Arntzen,Consumer,West,Xerox 1995,Office Supplies
819,CA-2011-140858,CA-12775,OFF-BI-10003094,3.168,3,0.7,-2.4288,Philadelphia,Pennsylvania,19140,Cynthia Arntzen,Consumer,West,Self-Adhesive Ring Binder Labels,Office Supplies
820,CA-2011-140858,CA-12775,FUR-CH-10001394,1228.465,5,0.3,0.0,Philadelphia,Pennsylvania,19140,Cynthia Arntzen,Consumer,West,Global Leather Executive Chair,Furniture
821,CA-2011-140858,CA-12775,OFF-BI-10004230,31.086,3,0.7,-22.7964,Philadelphia,Pennsylvania,19140,Cynthia Arntzen,Consumer,West,GBC Recycled Grain Textured Covers,Office Supplies
822,CA-2011-140858,CA-12775,OFF-PA-10003395,335.52,4,0.2,117.432,Philadelphia,Pennsylvania,19140,Cynthia Arntzen,Consumer,West,Xerox 1941,Office Supplies
823,CA-2014-101434,TR-21325,TEC-AC-10002402,239.97,3,0.0,71.991,Belleville,New Jersey,7109,Toby Ritter,Consumer,West,Razer Kraken PRO Over Ear PC and Music Headset,Technology
824,CA-2014-101434,TR-21325,OFF-LA-10003223,9.82,2,0.0,4.8118,Belleville,New Jersey,7109,Toby Ritter,Consumer,West,Avery 508,Office Supplies
825,US-2011-102071,PG-18820,TEC-AC-10003441,67.8,4,0.0,4.068,San Francisco,California,94110,Patrick Gardner,Consumer,Central,Kingston Digital DataTraveler 32GB USB 2.0,Technology
826,US-2011-102071,PG-18820,TEC-AC-10000109,167.97,3,0.0,40.3128,San Francisco,California,94110,Patrick Gardner,Consumer,Central,Sony Micro Vault Click 16 GB USB 2.0 Flash Drive,Technology
827,CA-2014-126956,GT-14710,OFF-FA-10002280,35.0,7,0.0,16.8,Lakeville,Minnesota,55044,Greg Tran,Consumer,Central,Advantus Plastic Paper Clips,Office Supplies
